name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
aquarush;Aqua Rush (Japan, AQ1/VER.A1);1999;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos12.cpp;Mame 0.77;11/11/03;Mame 0.194;31/01/18;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,H8/3002;maincpu CXD8661R @100 MHz, sub H8/3002 @16.9344 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @25.4016 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Misc.;Puzzle;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=7l1CcTmszUM;-;0;NO;NO;NO;NO;Japanese;80 to 90 (Very Good);-;80 to 90 (Very Good);NO
arabfgt;Arabian Fight (World);1991;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;12/01/03;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (8-way);CRT 15kHz;V60,Z80,V25;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz, mainpcb:mcu V25 @10 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=dB_KmRBOikI;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
archrivl;Arch Rivals (rev 4.0 6/29/89);1989;Bally Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mcr68.cpp;Mame 0.36b6;29/09/99;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;0;HORIZONTAL;512;480;30.000000;joystick (analog);CRT 31kHz;M68000,MC6809E;maincpu M68000 @7.7238 MHz, cvsd:cpu MC6809E @2 MHz;Speaker,Williams CVSD Sound Board,Yamaha YM2151 OPM,MC1408,HC-55516;speaker Speaker, cvsd Williams CVSD Sound Board, cvsd:ym2151 Yamaha YM2151 OPM @3.579545 MHz, cvsd:dac MC1408, cvsd:cvsd HC-55516;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Sports / Basketball;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_archrivl;https://www.youtube.com/watch?v=wNNYBHWBD5c;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);YES
argus;Argus;1986;NMK (Jaleco license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;argus.cpp;Mame 0.37b10 (0.46);05/12/00;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;256;224;54.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz, audiocpu Z80 @5 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=6Zi-DrHt_Pg;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;YES
arkanoid;Arkanoid (World, older);1986;Taito Corporation Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;arkanoid.cpp;Mame 0.30;08/01/98;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;256;224;59.185606;dial;CRT 15kHz;Z80,MC68705P5;maincpu Z80 @6 MHz, mcu:mcu MC68705P5 @3 MHz;Speaker,YM2149 SSG;mono Speaker, aysnd YM2149 SSG @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;Arkanoid;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=0AVHfgCMIQ8;-;100;NO;NO;YES;NO;English;90 to 100 (Best Games);1986;1986;NO
arkatour;Tournament Arkanoid (US);1987;Taito America Corporation (Romstar license);YES;arkanoid;NO;arkanoid;-;YES;NO;NO;-;NO;YES;NO;YES;arkanoid.cpp;Mame 0.37b5 (0.41);27/07/00;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;256;224;59.185606;dial;CRT 15kHz;Z80,MC68705P5;maincpu Z80 @6 MHz, mcu:mcu MC68705P5 @3 MHz;Speaker,YM2149 SSG;mono Speaker, aysnd YM2149 SSG @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;Arkanoid;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=9s5u2hW0Tg0;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO
arknid2u;Arkanoid - Revenge of DOH (US);1987;Taito America Corporation (Romstar license);NO;arknoid2;YES;arknoid2;-;YES;NO;NO;-;NO;YES;NO;NO;tnzs.c;Mame 0.56;01/11/01;Mame 0.133;20/07/09;0;1;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;dial;CRT 15kHz;Z80,Z80;maincpu Z80 @6 MHz, sub Z80 @6 MHz;YM2203;ym YM2203 @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;NODUMP;-;Breakout;Breakout;-;Breakout;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Breakout;-;-;Breakout;NO
arkretrn;Arkanoid Returns (Ver 2.02O 1997/02/10);1997;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;taito_f3.cpp;Mame 0.37b11 (0.47);17/01/01;Mame 0.194;31/01/18;0;4;4;2;1;RASTER;0;HORIZONTAL;320;232;58.970000;joystick (8-way),dial;CRT 15kHz;M68EC020,M68000;maincpu M68EC020 @16 MHz, taito_en:audiocpu M68000 @15.23805 MHz;Speaker,Ensoniq ES5505;taito_en:lspeaker Speaker, taito_en:rspeaker Speaker, taito_en:ensoniq Ensoniq ES5505 @15.23805 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;Arkanoid;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=Qt15-s4rN_Y;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
arlingtn;Arlington Horse Racing (v1.21-D);1991;Strata/Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;itech8.cpp;Mame 0.37b11 (0.47);17/01/01;Mame 0.194;31/01/18;0;4;4;1;1;RASTER;0;HORIZONTAL;400;240;60.000000;joystick (2-way);CRT 15kHz;MC6809;maincpu MC6809 @8 MHz, soundcpu MC6809 @8 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Horse Racing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=tmUopMkNMnE;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1991;1991;NO
aso;ASO - Armored Scrum Object;1985;SNK;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;snk.cpp;Mame 0.35b8;24/03/99;Mame 0.194;31/01/18;0;3;1;1;1;RASTER;270;VERTICAL;288;216;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.35 MHz, sub Z80 @3.35 MHz, audiocpu Z80 @4 MHz;Speaker,YM3526 OPL;mono Speaker, ym1 YM3526 OPL @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;Alpha Mission;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=6QeJjIuW5Ms;-;0;NO;NO;NO;YES;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
asylum;Asylum (prototype);1991;Leland Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;leland.cpp;Mame 0.62;12/11/02;Mame 0.194;31/01/18;0;2;3;1;1;RASTER;270;VERTICAL;320;240;60.000000;joystick (8-way);CRT 15kHz;Z80,I80186;master Z80 @6 MHz, slave Z80 @6 MHz, audiocpu I80186 @16 MHz;Speaker,AD7524,AD7533,8-Bit Binary Weighted DAC,Yamaha YM2151 OPM;custom:speaker Speaker, custom:dac1 AD7524, custom:dac2 AD7524, custom:dac3 AD7524, custom:dac4 AD7524, custom:dac9 AD7533, custom:dac1vol 8-Bit Binary Weighted DAC, custom:dac2vol 8-Bit Binary Weighted DAC, custom:dac3vol 8-Bit Binary Weighted DAC, custom:dac4vol 8-Bit Binary Weighted DAC, custom:ymsnd Yamaha YM2151 OPM @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Walking;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;https://www.youtube.com/watch?v=_X8a6pMloXI;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
avalnche;Avalanche;1978;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;avalnche.cpp;Mame 0.33b6;16/06/98;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;0;HORIZONTAL;256;240;60.000000;paddle;CRT 15kHz;M6502;maincpu M6502 @0.756 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=ivjUPkeUhww;-;0;NO;NO;NO;NO;Black & White;50 to 60 (Not Good Enough);197x;197x;NO
baddudes;Bad Dudes vs. Dragonninja (US);1988;Data East USA;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dec0.cpp;Mame 0.31;25/04/98;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;0;HORIZONTAL;256;240;57.444853;joystick (8-way);CRT 15kHz;M68000,M6502,I8751;maincpu M68000 @10 MHz, audiocpu M6502 @1.5 MHz, mcu I8751 @8 MHz;Speaker,YM2203 OPN,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM3812 OPL2 @3 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=9hXp-5qvB0o;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1988;1988;NO
bakubaku;Baku Baku Animal (J 950407 V1.000);1995;Sega;YES;stvbios;NO;-;-;YES;NO;NO;stvbios;NO;YES;NO;NO;stv.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;4;2;2;1;RASTER;0;HORIZONTAL;352;224;59.764802;joystick (8-way);CRT 15kHz;SH-2,M68000,Sega SCUDSP;maincpu SH-2 @28.636362 MHz, slave SH-2 @28.636362 MHz, audiocpu M68000 @11.2896 MHz, scu:scudsp Sega SCUDSP @14.318181 MHz;Speaker,YMF292-F SCSP,CD/DA;lspeaker Speaker, rspeaker Speaker, scsp YMF292-F SCSP, cdda CD/DA;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Drop;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=HZ48l3WXEPA;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
