name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
gunmast;Gun Master;1994;Metro;YES;-;NO;-;-
gunsmokeb;Gun.Smoke (World, 851115) (bootleg);1985;bootleg;NO;gunsmoke;YES;gunsmoke;-
gunsmokej;Gun.Smoke (Japan, 851115);1985;Capcom;NO;gunsmoke;YES;gunsmoke;-
gunsmokeu;Gun.Smoke (US, 860408);1985;Capcom (Romstar License);NO;gunsmoke;YES;gunsmoke;-
gunsmokeua;Gun.Smoke (US, 851115, set 1);1986;Capcom (Romstar License);NO;gunsmoke;YES;gunsmoke;-
gunsmokeub;Gun.Smoke (US, 851115, set 2);1986;Capcom (Romstar License);NO;gunsmoke;YES;gunsmoke;-
guwanges;Guwange (Japan, Special Ver. 00/01/01);1999;Atlus / Cave;NO;guwange;YES;guwange;-
gyrodinet;Gyrodine (Taito Corporation license);1984;Crux (Taito Corporation license);NO;gyrodine;YES;gyrodine;-
gyrussb;Gyruss (bootleg);1983;bootleg;NO;gyruss;YES;gyruss;-
hachamfb;Hacha Mecha Fighter (19th Sep. 1991, unprotected, bootleg Thunder Dragon conversion) [Bootleg];1991;bootleg;NO;hachamf;YES;hachamf;-
halfway;Halfway To Hell: Progear Red Label (2016-1-17 Red label ver) [Bootleg];2016;The Halfway House;NO;progear;YES;progear;-
hamaway;Hammer Away (prototype) [Prototype];1992;Sega / Santos;YES;-;NO;-;-
hangon1;Hang-On;1985;Sega;NO;hangon;YES;hangon;-
hangon2;Hang-On (ride-on);1985;Sega;NO;hangon;YES;hangon;-
hangzo;Hangzo (Japan, prototype) [Prototype];1992;Hot-B;YES;-;NO;-;-
happy6;Happy 6-in-1 (V102 - V101MK, China);2004;IGS;YES;pgm;NO;-;-
happy6101;Happy 6-in-1 (V101 - V100MK, China) [Incomplete Dump];2004;IGS;NO;happy6;YES;happy6;-
hatena;Adventure Quiz 2 - Hatena? no Daibouken (Japan 900228);1990;Capcom;YES;-;NO;-;-
hayaosi1;Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz;1993;Jaleco;YES;-;NO;-;-
hcastlee;Haunted Castle (ver. E);1988;Konami;NO;hcastle;YES;hcastle;-
hcastlek;Haunted Castle (ver. K);1988;Konami;NO;hcastle;YES;hcastle;-
hcrash;Hyper Crash (version D);1987;Konami;YES;-;NO;-;-
hcrashc;Hyper Crash (version C);1987;Konami;NO;hcrash;YES;hcrash;-
hedpanica;Head Panic (ver. 0702, 02/07/1999) [Story line & game instructions in English];1999;ESD / Fuuki;NO;hedpanic;YES;hedpanic;-
hedpanicf;Head Panic (ver. 0315, 15/03/2000) [Story line in Japanese, game instructions in English];2000;ESD / Fuuki;NO;hedpanic;YES;hedpanic;-
hellfire1;Hellfire (1P Ver.);1989;Toaplan (Taito License);NO;hellfire;YES;hellfire;-
hellfire1a;Hellfire (1P Ver., older);1989;Toaplan (Taito License);NO;hellfire;YES;hellfire;-
hellfire2;Hellfire (2P Ver., first edition);1989;Toaplan (Taito License);NO;hellfire;YES;hellfire;-
heuksun;Heuk Sun Baek Sa (Korea);199?;Oksan / F2 System;YES;-;NO;-;-
hexa;Hexa;199?;D. R. Korea;YES;-;NO;-;-
hexionb;Hexion (Bootleg, Asia ver. AAA) [Bootleg];1992;Bootleg;NO;hexion;YES;hexion;-
hexpool;Hex Pool (Shinkai);1986;Shinkai;NO;racknrol;YES;racknrol;-
hexpoola;Hex Pool (Senko);1985;Senko;NO;racknrol;YES;racknrol;-
hgkairak;Taisen Hot Gimmick Kairakuten (Japan);1998;Psikyo;YES;-;NO;-;-
himesiki;Himeshikibu (Japan);1989;Hi-Soft;YES;-;NO;-;-
hipoly;Hipoly (bootleg of Hyper Olympic);1983;bootleg;NO;trackfld;YES;trackfld;-
hiticej;Hit the Ice (Japan);1990;Taito Corporation (licensed from Midway);NO;hitice;YES;hitice;-
hncholms;Hunchback Olympic (Scramble hardware) [Imperfect Sound];1984;Century Electronics;NO;huncholy;YES;huncholy;-
honeydol;Honey Dolls;1995;Barko Corp;YES;-;NO;-;-
hookj;Hook (Japan);1992;Irem;NO;hook;YES;hook;-
hotbubl;Hot Bubble (Korea, with adult pictures);1998;Afega (Pandora license);NO;bubl2000;YES;bubl2000;-
hotbubla;Hot Bubble (Korea);1998;Afega (Pandora license);NO;bubl2000;YES;bubl2000;-
hotdebut;Quiz de Idol! Hot Debut (Japan);2000;Psikyo / Moss;YES;-;NO;-;-
hotgm4ev;Taisen Hot Gimmick 4 Ever (Japan);2000;Psikyo;YES;-;NO;-;-
hotgmck;Taisen Hot Gimmick (Japan);1997;Psikyo;YES;-;NO;-;-
hotgmck3;Taisen Hot Gimmick 3 Digital Surfing (Japan);1999;Psikyo;YES;-;NO;-;-
hotgmcki;Mahjong Hot Gimmick Integral (Japan);2001;Psikyo;YES;-;NO;-;-
hotmind;Hot Mind (Hard Times hardware);1996;Playmark;YES;-;NO;-;-
hotpinbl;Hot Pinball;1995;Comad & New Japan System;YES;-;NO;-;-
hotshockb;Hot Shocker (bootleg) [Bootleg];1982;bootleg;NO;hotshock;YES;hotshock;-
hsf2;Hyper Street Fighter II: The Anniversary Edition (040202 USA);2004;Capcom;YES;-;NO;-;-
hsf2a;Hyper Street Fighter II: The Anniversary Edition (040202 Asia);2004;Capcom;NO;hsf2;YES;hsf2;-
hsf2d;Hyper Street Fighter II: The Anniversary Edition (040202 Asia Phoenix Edition) [Bootleg];2004;bootleg;NO;hsf2;YES;hsf2;-
hsf2da;Hyper Street Fighter II: The Anniversary Edition (040202 Asia Phoenix Edition, alt) [Bootleg];2004;bootleg;NO;hsf2;YES;hsf2;-
hsf2j;Hyper Street Fighter II: The Anniversary Edition (040202 Japan);2004;Capcom;NO;hsf2;YES;hsf2;-
hsf2j1;Hyper Street Fighter II: The Anniversary Edition (031222 Japan);2004;Capcom;NO;hsf2;YES;hsf2;-
hthero93u;Hat Trick Hero '93 (Ver 1.0A 1993/02/28);1993;Taito Corporation;NO;cupfinal;YES;cupfinal;-
hthero95u;Hat Trick Hero '95 (Ver 2.5A 1994/11/03);1994;Taito America Corporation;NO;pwrgoal;YES;pwrgoal;-
hunchbkg;Hunchback (Galaxian hardware);1981;Century Electronics;NO;hunchbak;YES;hunchbak;-
hvyunit;Heavy Unit (World);1988;Kaneko / Taito;YES;-;NO;-;-
hvyunitj;Heavy Unit (Japan, Newer);1988;Kaneko / Taito;NO;hvyunit;YES;hvyunit;-
hvyunitjo;Heavy Unit (Japan, Older);1988;Kaneko / Taito;NO;hvyunit;YES;hvyunit;-
hvyunitu;Heavy Unit -U.S.A. Version- (US);1988;Kaneko / Taito;NO;hvyunit;YES;hvyunit;-
hwchampj;Heavyweight Champ (Japan, FD1094 317-0046);1987;Sega;NO;hwchamp;YES;hwchamp;-
hwchampjd;Heavyweight Champ (Japan, FD1094 317-0046 decrypted) [Bootleg];1987;Sega;NO;hwchamp;YES;hwchamp;-
hyperpacb;Hyper Pacman (bootleg) [Bootleg];1995;SemiCom;NO;hyperpac;YES;hyperpac;-
hypersptb;Hyper Sports (bootleg) [Bootleg, imcomplete sound];1984;bootleg;NO;hyperspt;YES;hyperspt;-
hypreac2;Mahjong Hyper Reaction 2 (Japan);1997;Sammy;YES;-;NO;-;-
hypreact;Mahjong Hyper Reaction (Japan);1995;Sammy;YES;-;NO;-;-
hyprolymb;Hyper Olympic (bootleg, set 1) [Bootleg];1983;bootleg;NO;trackfld;YES;trackfld;-
hyprolymba;Hyper Olympic (bootleg, set 2) [Bootleg];1983;bootleg;NO;trackfld;YES;trackfld;-
ikari3j;Ikari Three - The Rescue (Japan, Rotary Joystick);1989;SNK;NO;ikari3;YES;ikari3;-
ikari3k;Ikari III - The Rescue (Korea, 8-Way Joystick);1989;SNK;NO;ikari3;YES;ikari3;-
ikari3u;Ikari III - The Rescue (US, Rotary Joystick);1989;SNK;NO;ikari3;YES;ikari3;-
ikaria;Ikari Warriors (US);1986;SNK;NO;ikari;YES;ikari;-
ikarinc;Ikari Warriors (US No Continues);1986;SNK;NO;ikari;YES;ikari;-
ikariram;Rambo 3 (bootleg of Ikari, Joystick hack) [Bootleg];1986;bootleg;NO;ikari;YES;ikari;-
imagoa;Imago (no cocktail set);1983;Acom;NO;imago;YES;imago;-
imgfightj;Image Fight (Japan);1988;Irem;NO;imgfight;YES;imgfight;-
insectxj;Insector X (Japan);1989;Taito Corporation;NO;insectx;YES;insectx;-
ironclad;Choutetsu Brikin'ger - Iron clad (Prototype) [Prototype];1996;Saurus;YES;neogeo;NO;-;-
ironclado;Choutetsu Brikin'ger - Iron clad (Prototype, older) [Prototype];1996;Saurus;NO;ironclad;YES;ironclad;-
isgsm;ISG Selection Master Type 2006 System BIOS [BIOS only];2006;ISG;YES;-;NO;-;-
itaten;Itazura Tenshi (Japan);1984;Nichibutsu / Alice;YES;-;NO;-;-
jackalbl;Jackal (bootleg, Rotary Joystick);1986;bootleg;NO;jackal;YES;jackal;-
jackalr;Jackal (World, Rotary Joystick);1986;Konami;NO;jackal;YES;jackal;-
jailbrekb;Jail Break (bootleg) [Bootleg];1986;bootleg;NO;jailbrek;YES;jailbrek;-
janjans1;Lovely Pop Mahjong JangJang Shimasho (Japan);1996;Visco;YES;-;NO;-;-
janjans2;Lovely Pop Mahjong JangJang Shimasho 2 (Japan);2000;Visco;YES;-;NO;-;-
janshin;Jyanshin Densetsu - Quest of Jongmaster;1994;Aicom;YES;neogeo;NO;-;-
jchan2;Jackie Chan in Fists of Fire;1995;Kaneko;YES;-;NO;-;-
jigkmgria;Jigoku Meguri (Japan, hack?);19??;Taito Corporation;NO;bonzeadv;YES;bonzeadv;-
jjparad2;Jan Jan Paradise 2;1997;Electro Design;YES;skns;NO;-;-
jjparads;Jan Jan Paradise;1996;Electro Design;YES;skns;NO;-;-
jjsquawkb;J. J. Squawkers (bootleg) [Bootleg];1993;bootleg;NO;jjsquawk;YES;jjsquawk;-
jjsquawkb2;J. J. Squawkers (bootleg, Blandia conversion);1993;bootleg;NO;jjsquawk;YES;jjsquawk;-
jjsquawko;J. J. Squawkers (older);1993;Athena / Able;NO;jjsquawk;YES;jjsquawk;-
jockeygp;Jockey Grand Prix (set 1);2001;Sun Amusement / BrezzaSoft;YES;neogeo;NO;-;-
jockeygpa;Jockey Grand Prix (set 2);2001;Sun Amusement / BrezzaSoft;NO;jockeygp;YES;jockeygp;-
joemacr;Joe & Mac Returns (World, Version 1.1, 1994.05.27);1994;Data East;YES;-;NO;-;-
joemacra;Joe & Mac Returns (World, Version 1.0, 1994.05.19);1994;Data East;NO;joemacr;YES;joemacr;-
joemacrj;Joe & Mac Returns (Japan, Version 1.2, 1994.06.06);1994;Data East;NO;joemacr;YES;joemacr;-
joinem;Joinem;1986;Global Corporation;YES;-;NO;-;-
jojo;JoJo's Venture / JoJo no Kimyou na Bouken (USA 990128);1998;Capcom;YES;-;NO;-;-
jojoba;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Japan 990927);1999;Capcom;YES;-;NO;-;-
jojoban;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Japan 990927, NO CD);1999;Capcom;NO;jojoba;YES;jojoba;-
jojobane;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Euro 990927, NO CD);1999;Capcom;NO;jojoba;YES;jojoba;-
jojobaner1;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Euro 990913, NO CD);1999;Capcom;NO;jojoba;YES;jojoba;-
jojobanr1;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Japan 990913, NO CD);1999;Capcom;NO;jojoba;YES;jojoba;-
jojobar1;JoJo's Bizarre Adventure: Heritage for the Future / JoJo no Kimyou na Bouken: Mirai e no Isan (Japan 990913);1999;Capcom;NO;jojoba;YES;jojoba;-
jojoj;JoJo's Venture / JoJo no Kimyou na Bouken (Japan 990128);1998;Capcom;NO;jojo;YES;jojo;-
jojojr1;JoJo's Venture / JoJo no Kimyou na Bouken (Japan 990108);1998;Capcom;NO;jojo;YES;jojo;-
jojojr2;JoJo's Venture / JoJo no Kimyou na Bouken (Japan 981202);1998;Capcom;NO;jojo;YES;jojo;-
jojon;JoJo's Venture / JoJo no Kimyou na Bouken (Asia 990128, NO CD);1998;Capcom;NO;jojo;YES;jojo;-
jojonr1;JoJo's Venture / JoJo no Kimyou na Bouken (Asia 990108, NO CD);1998;Capcom;NO;jojo;YES;jojo;-
jojonr2;JoJo's Venture / JoJo no Kimyou na Bouken (Asia 981202, NO CD);1998;Capcom;NO;jojo;YES;jojo;-
jojor1;JoJo's Venture / JoJo no Kimyou na Bouken (USA 990108);1998;Capcom;NO;jojo;YES;jojo;-
jojor2;JoJo's Venture / JoJo no Kimyou na Bouken (USA 981202);1998;Capcom;NO;jojo;YES;jojo;-
jpopnics;Jumping Pop (Nics, Korean bootleg of Plump Pop);1992;Nics;YES;-;NO;-;-
jrking;Junior King (bootleg of Donkey Kong Jr.);1982;bootleg;NO;dkongjr;YES;dkongjr;dkongjr
jrpacmanf;Jr. Pac-Man (speedup hack);1983;hack;NO;jrpacman;YES;jrpacman;-
jt104;JT-104 (title screen modification of Rad Action);1987;UPL (United Amusements license);NO;ninjakd2;YES;ninjakd2;-
juju;JuJu Densetsu (Japan);1989;TAD Corporation;NO;toki;YES;toki;-
jujub;JuJu Densetsu (Playmark bootleg);1989;bootleg (Playmark);NO;toki;YES;toki;-
jumpcoast;Jump Coaster (Taito);1983;Kaneko (Taito license);NO;jumpcoas;YES;jumpcoas;-
jumpinga;Jumping (set 2) [Bootleg];1988;bootleg (Seyutu);NO;rbisland;YES;rbisland;-
jumpingi;Jumping (set 3, Imnoe PCB) [Bootleg];1988;bootleg (Seyutu);NO;rbisland;YES;rbisland;-
jumppop;Jumping Pop (set 1);2001;ESD;YES;-;NO;-;-
jumppope;Jumping Pop (set 2);2001;Emag Soft;NO;jumppop;YES;jumppop;-
jumpshotp;Jump Shot Engineering Sample;1985;Bally Midway;NO;jumpshot;YES;jumpshot;-
junofrstg;Juno First (Gottlieb);1983;Konami (Gottlieb license);NO;junofrst;YES;junofrst;-
jyangoku;Jyangokushi  -Haoh no Saihai- (990527 Japan);1999;Mitchell;YES;-;NO;-;-
kagekih;Kageki (hack);1992;Taito Corporation;NO;kageki;YES;kageki;-
kaiserknj;Kaiser Knuckle (Ver 2.1J 1994/07/29);1994;Taito Corporation;NO;kaiserkn;YES;kaiserkn;-
kamakazi3;Kamakazi III (superg hack) [Bootleg];1979;bootleg;NO;galaxian;YES;galaxian;-
kangarooa;Kangaroo (Atari);1982;[Sun Electronics] (Atari license);NO;kangaroo;YES;kangaroo;-
kangaroob;Kangaroo (bootleg);1982;Bootleg;NO;kangaroo;YES;kangaroo;-
karatblza;Karate Blazers (World, set 2);1991;Video System Co.;NO;karatblz;YES;karatblz;-
karatblzj;Karate Blazers (Japan);1991;Video System Co.;NO;karatblz;YES;karatblz;-
karatblzu;Karate Blazers (US);1991;Video System Co.;NO;karatblz;YES;karatblz;-
karatourj;The Karate Tournament (Japan);1992;Mitchell;NO;karatour;YES;karatour;-
karnova;Karnov (US, rev 5);1987;Data East USA;NO;karnov;YES;karnov;-
kazan;Ninja Kazan (World);1988;Jaleco;YES;-;NO;-;-
kbash2;Knuckle Bash 2 (bootleg) [Bootleg];1999;bootleg;YES;-;NO;-;-
kbashk;Knuckle Bash (Korean PCB);1993;Toaplan / Taito;NO;kbash;YES;kbash;-
kchampvs2;Karate Champ (US VS version, set 2);1984;Data East USA;NO;kchamp;YES;kchamp;-
keithlcy;Dramatic Adventure Quiz Keith & Lucy (Japan);1993;Visco;YES;-;NO;-;-
kengoa;Ken-Go (set 2);1991;Irem;NO;ltswords;YES;ltswords;-
keroppi;Kero Kero Keroppi's Let's Play Together (USA, Version 2.0);1995;American Sammy;YES;-;NO;-;-
keroppij;Kero Kero Keroppi no Issyoni Asobou (Japan);1993;Sammy Industries;NO;keroppi;YES;keroppi;-
ket;Ketsui Kizuna Jigoku Tachi (Revision 2?, Japan);2002;CAVE / AMI;YES;-;NO;-;-
ket1;Ketsui Kizuna Jigoku Tachi (Revision 2? alt, Japan);2002;CAVE / AMI;NO;ket;YES;ket;-
keta;Ketsui Kizuna Jigoku Tachi (Revision 1?, Japan);2002;CAVE / AMI;NO;ket;YES;ket;-
ketarr;Ketsui Kizuna Jigoku Tachi (Arrange Mode version 1.7, hack by Trap15) [Hack];2014;hack / Trap15;NO;ket;YES;ket;-
ketarr10;Ketsui Kizuna Jigoku Tachi (Arrange Mode version 1.0, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketarr15;Ketsui Kizuna Jigoku Tachi (Arrange Mode version 1.5, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketarr151;Ketsui Kizuna Jigoku Tachi (Arrange Mode version 1.51, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketarrf;Ketsui Kizuna Jigoku Tachi (Fast version, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketarrs15;Ketsui Kizuna Jigoku Tachi (MR. Stoic version 1.5, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketarrs151;Ketsui Kizuna Jigoku Tachi (MR. Stoic version 1.51, hack by Trap15) [Hack];2012;hack / Trap15;NO;ket;YES;ket;-
ketb;Ketsui Kizuna Jigoku Tachi (Original?, Japan);2002;CAVE / AMI;NO;ket;YES;ket;-
ketbl;Ketsui Kizuna Jigoku Tachi (2003/01/01. Master Ver., bootleg cartridge conversion) [Bootleg];2003;CAVE / AMI;NO;ket;YES;ket;-
kf10thep;The King of Fighters 10th Anniversary Extra Plus (bootleg) [Bootleg];2005;bootleg;NO;kof2002;YES;kof2002;-
kf2k1pa;The King of Fighters 2001 Plus (set 2, bootleg / hack) [Bootleg];2002;bootleg;NO;kof2001;YES;kof2001;-
kf2k1pls;The King of Fighters 2001 Plus (set 1, bootleg / hack) [Bootleg];2002;bootleg;NO;kof2001;YES;kof2001;-
kf2k2mp;The King of Fighters 2002 Magic Plus (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2mp2;The King of Fighters 2002 Magic Plus II (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2pla;The King of Fighters 2002 Plus (bootleg set 2) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2plb;The King of Fighters 2002 Plus (bootleg set 3) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2plc;The King of Fighters 2002 Super (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2pls;The King of Fighters 2002 Plus (bootleg set 1) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kf2k2ps2;The King of Fighters 2002 (PlayStation 2 ver 0.4, EGHT hack) [Hack];2007;hack;NO;kof2002;YES;kof2002;-
kf2k3bl;The King of Fighters 2003 (bootleg set 1) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k3bla;The King of Fighters 2003 (bootleg set 2) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k3pcb;The King of Fighters 2003 (Japan, JAMMA PCB);2003;Playmore / Capcom;YES;-;NO;-;-
kf2k3pl;The King of Fighters 2004 Plus / Hero (bootleg) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k3upl;The King of Fighters 2004 Ultra Plus (bootleg) [Bootleg];2003;bootleg;NO;kof2003;YES;kof2003;-
kf2k4pls;The King of Fighters Special Edition 2004 Plus (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
kf2k5uni;The King of Fighters 10th Anniversary 2005 Unique (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
kickboy;Kick Boy;1983;Nichibutsu;YES;-;NO;-;-
kidnikiu;Kid Niki - Radical Ninja (US);1986;Irem (Data East USA license);NO;kidniki;YES;kidniki;tr606drumkit
kikcubicb;Kickle Cubele [Bootleg];1988;bootleg;NO;kikcubic;YES;kikcubic;-
killbld;The Killing Blade (V109, China);1998;IGS;YES;pgm;NO;-;-
killbld104;The Killing Blade (V104);1998;IGS;NO;killbld;YES;killbld;-
killbldp;The Killing Blade Plus (V300);2005;IGS;YES;pgm;NO;-;-
kingballj;King & Balloon (Japan);1980;Namco;NO;kingball;YES;kingball;-
kirameki;Kirameki Star Road (Ver 2.10J 1997/08/29) [No sound];1997;Taito Corporation;YES;-;NO;-;-
knightsb;Knights of the Round (bootleg set 1 (with YM2151 + 2xMSM5205), 911127 etc) [Bootleg];1991;bootleg;NO;knights;YES;knights;-
knightsb2;Knights of the Round (bootleg set 2, 911127 etc) [Bootleg];1991;bootleg;NO;knights;YES;knights;-
knightsb3;Knights of the Round (bootleg set 3, 911127 Japan) [Bootleg];1991;bootleg;NO;knights;YES;knights;-
knightsb4;Knights of the Round (bootleg set 4 (with YM2151 + 2xMSM5205), 911127 etc) [Bootleg];1991;bootleg;NO;knights;YES;knights;-
knightsh;Knights of the Round (hack set 1) [Hack];1991;hack;NO;knights;YES;knights;-
knightsh2;Knights of the Round (hack set 2, 911127 etc) [Hack];1991;hack;NO;knights;YES;knights;-
knightsja;Knights of the Round (911127 Japan, B-Board 89625B-1);1991;Capcom;NO;knights;YES;knights;-
kodda;The King of Dragons (Phoenix bootleg, 910731 etc) [Bootleg];1991;Capcom;NO;kod;YES;kod;-
kodh;The King of Dragons (hack) [Hack];2002;Capcom;NO;kod;YES;kod;-
kodja;The King of Dragons (Japan 910805, B-Board 89625B-1);1991;Capcom;NO;kod;YES;kod;-
kodr1;The King of Dragons (910711 etc);1991;Capcom;NO;kod;YES;kod;-
kof10th;The King of Fighters 10th Anniversary (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kof2000ps2;The King of Fighters 2000 (Playstation 2 ver. , EGHT hack) [hack only enable in AES mode];2000;SNK;NO;kof2000;YES;kof2000;-
kof2001h;The King of Fighters 2001 (NGH-2621);2001;SNK / Eolith;NO;kof2001;YES;kof2001;-
kof2002;The King of Fighters 2002 (NGM-2650)(NGH-2650);2002;Eolith / Playmore;YES;neogeo;NO;-;-
kof2002b;The King of Fighters 2002 (bootleg) [Bootleg];2002;bootleg;NO;kof2002;YES;kof2002;-
kof2003;The King of Fighters 2003 (NGM-2710);2003;SNK Playmore;YES;neogeo;NO;-;-
kof2003h;The King of Fighters 2003 (NGH-2710);2003;SNK Playmore;NO;kof2003;YES;kof2003;-
kof2k4se;The King of Fighters Special Edition 2004 (bootleg) [Bootleg];2004;bootleg;NO;kof2002;YES;kof2002;-
kof95h;The King of Fighters '95 (NGH-084);1995;SNK;NO;kof95;YES;kof95;-
kof95sp;The King of Fighters '95 (Special 2017, hack) [Hack];2017;hack;NO;kof95;YES;kof95;-
kof96a;The King of Fighters '96 (NGM-214, alternate board);1996;SNK;NO;kof96;YES;kof96;-
kof96ae;The King of Fighters '96 (Anniversary Edition, EGHT hack) [Hack];2007;hack;NO;kof96;YES;kof96;-
kof96ae20;The King of Fighters '96 (Anniversary Edition 2.0.0430, EGHT hack) [Hack];2009;hack;NO;kof96;YES;kof96;-
kof96cn;The King of Fighters '96 (Chinese Edition ver 1.0, hack) [Hack];200?;hack;NO;kof96;YES;kof96;-
kof96ep;The King of Fighters '96 (bootleg / hack) [Bootleg];1996;bootleg;NO;kof96;YES;kof96;-
kof97cn;The King of Fighters '97 (10th Anniversary Chinese Edition, EGHT hack) [Hack];2007;hack;NO;kof97;YES;kof97;-
kof97h;The King of Fighters '97 (NGH-2320);1997;SNK;NO;kof97;YES;kof97;-
kof97k;The King of Fighters '97 (Korean release);1997;SNK;NO;kof97;YES;kof97;-
kof97oro;The King of Fighters '97 oroshi plus 2003 [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
kof97pla;The King of Fighters '97 Plus 2003 (bootleg / hack) [Bootleg];2003;bootleg;NO;kof97;YES;kof97;-
kof97pls;The King of Fighters '97 Plus (bootleg) [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
kof97xt;The King of Fighters '97 - Final Battle (hack) [Hack];2007;hack;NO;kof97;YES;kof97;-
kof98ae;The King of Fighters '98 (Anniversary Edition, EGHT hack) [Hack];2007;hack;NO;kof98;YES;kof98;-
kof98ae2016;The King of Fighters '98 (Anniversary Edition build 1.2.0827) [Hack];2016;hack;NO;kof98;YES;kof98;-
kof98cb;The King of Fighters '98 (Combo, hack) [Hack];2015;hack;NO;kof98;YES;kof98;-
kof98h;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGH-2420);1998;SNK;NO;kof98;YES;kof98;-
kof98ka;The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board, set 2);1998;SNK;NO;kof98;YES;kof98;-
kof99ae;The King of Fighters '99 (15th Anniversary Edition) [Prototype];2015;SNK;NO;kof99;YES;kof99;-
kof99h;The King of Fighters '99 - Millennium Battle (NGH-2510);1999;SNK;NO;kof99;YES;kof99;-
kof99k;The King of Fighters '99 - Millennium Battle (Korean release);1999;SNK;NO;kof99;YES;kof99;-
kof99ka;The King of Fighters '99 - Millennium Battle (Korean release, non-encrypted program);1999;SNK;NO;kof99;YES;kof99;-
kog;King of Gladiator (The King of Fighters '97 bootleg) [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
kogplus;King of Gladiator Plus (The King of Fighters '97 bootleg) [Bootleg];1997;bootleg;NO;kof97;YES;kof97;-
koikois2;Koi Koi Shimasho 2 - Super Real Hanafuda (Japan);1997;Visco;YES;-;NO;-;-
kong;Kong (Donkey Kong conversion on Galaxian hardware) [Bad Colours];198?;Taito do Brasil;YES;-;NO;-;-
kontest;Konami Test Board (GX800, Japan);1987?;Konami;YES;-;NO;-;-
korokoro;Koro Koro Quest (Japan);1999;Takumi;YES;-;NO;-;-
kotm2a;King of the Monsters 2 - The Next Thing (older);1992;SNK;NO;kotm2;YES;kotm2;-
kotm2p;King of the Monsters 2 - The Next Thing (prototype) [Prototype];1992;SNK;NO;kotm2;YES;kotm2;-
kov111;Knights of Valour - Sangoku Senki (V111, Japan);1999;IGS (Alta Co., LTD License);NO;kov;YES;kov;-
kov114;Knights of Valour - Sangoku Senki (V114, Hong Kong);1999;IGS;NO;kov;YES;kov;-
kov2;Knights of Valour 2 (V107, 102, 100, Hong Kong);2000;IGS;YES;pgm;NO;-;-
kov2100;Knights of Valour 2 (V100, 100, 100, Hong Kong);2000;IGS;NO;kov2;YES;kov2;-
kov2101;Knights of Valour 2 (V101, 101, 100, Hong Kong);2000;IGS;NO;kov2;YES;kov2;-
kov2102;Knights of Valour 2 (V102, 101, 100, Hong Kong);2000;IGS;NO;kov2;YES;kov2;-
kov2103;Knights of Valour 2 (V103, 101, 100, Hong Kong);2000;IGS;NO;kov2;YES;kov2;-
kov2106;Knights of Valour 2 (V106, 102, 100 Hong Kong);2000;IGS;NO;kov2;YES;kov2;-
kov2p;Knights of Valour 2 Plus - Nine Dragons (VM205XX, China);2001;IGS;YES;pgm;NO;-;-
kov2p202;Knights of Valour 2 Plus - Nine Dragons (VM202XX);2001;IGS;NO;kov2p;YES;kov2p;-
kov2p204;Knights of Valour 2 Plus - Nine Dragons (VM204XX);2001;IGS;NO;kov2p;YES;kov2p;-
